datasetid,datasettype,datasetname,siteid,sitename,collectionunitid,collectionunit,handle,unittype,geography,altitude,doi
45076,testate amoebae surface sample,,9691,Ballyduff,31977,IR 14,BAL_IR12,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-8.0026,53.07696],[-7.98148,53.07696],[-7.98148,53.08753],[-8.0026,53.08753],[-8.0026,53.07696]]]}",49,10.21233/8nj6-1t79
45077,testate amoebae surface sample,,9691,Ballyduff,31978,IR 15,BAL_IR13,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-8.0026,53.07696],[-7.98148,53.07696],[-7.98148,53.08753],[-8.0026,53.08753],[-8.0026,53.07696]]]}",49,10.21233/ahx5-ve11
45078,testate amoebae surface sample,,9691,Ballyduff,31979,IR 16,BAL_IR14,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-8.0026,53.07696],[-7.98148,53.07696],[-7.98148,53.08753],[-8.0026,53.08753],[-8.0026,53.07696]]]}",49,10.21233/crqy-6f58
45079,testate amoebae surface sample,,9691,Ballyduff,31980,IR 17,BAL_IR15,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-8.0026,53.07696],[-7.98148,53.07696],[-7.98148,53.08753],[-8.0026,53.08753],[-8.0026,53.07696]]]}",49,10.21233/6fpp-rd92
45080,testate amoebae surface sample,,9691,Ballyduff,31981,IR 18,BAL_IR16,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-8.0026,53.07696],[-7.98148,53.07696],[-7.98148,53.08753],[-8.0026,53.08753],[-8.0026,53.07696]]]}",49,10.21233/r0p5-6820
27583,testate amoebae surface sample,,13528,South Rhody peatland,20326,SRB1,SRB1,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/jh5e-mz60
27584,testate amoebae surface sample,,13528,South Rhody peatland,20327,SRB10,SRB10,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/cn6x-qj43
27585,testate amoebae surface sample,,13528,South Rhody peatland,20328,SRB11,SRB11,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/5jsx-8n87
27586,testate amoebae surface sample,,13528,South Rhody peatland,20329,SRB12,SRB12,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/skbc-2983
27587,testate amoebae surface sample,,13528,South Rhody peatland,20330,SRB13,SRB13,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/p7v6-r420
27588,testate amoebae surface sample,,13528,South Rhody peatland,20331,SRB14,SRB14,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/5dbp-2y37
27589,testate amoebae surface sample,,13528,South Rhody peatland,20332,SRB15,SRB15,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/rjbn-bg80
27590,testate amoebae surface sample,,13528,South Rhody peatland,20333,SRB16,SRB16,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/afsg-eq46
27591,testate amoebae surface sample,,13528,South Rhody peatland,20334,SRB2,SRB2,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/hh4w-vq91
27592,testate amoebae surface sample,,13528,South Rhody peatland,20335,SRB3,SRB3,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/6vn6-9k53
27593,testate amoebae surface sample,,13528,South Rhody peatland,20336,SRB4,SRB4,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/vmkv-qn04
27594,testate amoebae surface sample,,13528,South Rhody peatland,20337,SRB5,SRB5,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/ydxy-5g05
27595,testate amoebae surface sample,,13528,South Rhody peatland,20338,SRB6,SRB6,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/6z6p-3704
27596,testate amoebae surface sample,,13528,South Rhody peatland,20339,SRB7,SRB7,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/0nsz-cm74
27597,testate amoebae surface sample,,13528,South Rhody peatland,20340,SRB8,SRB8,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/nrth-mg63
27598,testate amoebae surface sample,,13528,South Rhody peatland,20341,SRB9,SRB9,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/5v5d-qr85
27599,testate amoebae surface sample,,13528,South Rhody peatland,20342,SR02,SR02,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/efd8-3z04
27600,testate amoebae surface sample,,13528,South Rhody peatland,20343,SR03,SR03,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/mzdp-0k39
27601,testate amoebae surface sample,,13528,South Rhody peatland,20344,SR04,SR04,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/rm6q-wz04
27602,testate amoebae surface sample,,13528,South Rhody peatland,20345,SR05,SR05,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/q6g8-jd63
27603,testate amoebae surface sample,,13528,South Rhody peatland,20346,SR06,SR06,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/ey8n-xh45
27604,testate amoebae surface sample,,13528,South Rhody peatland,20347,SR07,SR07,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/fe5b-4950
27605,testate amoebae surface sample,,13528,South Rhody peatland,20348,SR08,SR08,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/29rg-bf73
27606,testate amoebae surface sample,,13528,South Rhody peatland,20349,SR09,SR09,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/a7db-pc05
27607,testate amoebae surface sample,,13528,South Rhody peatland,20350,SR10,SR10,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/dvy0-j164
27608,testate amoebae surface sample,,13528,South Rhody peatland,20351,SR11,SR11,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/6253-pk41
27609,testate amoebae surface sample,,13528,South Rhody peatland,20352,SR12,SR12,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/345k-a447
27610,testate amoebae surface sample,,13528,South Rhody peatland,20353,SR13,SR13,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/6tws-nn93
27611,testate amoebae surface sample,,13528,South Rhody peatland,20354,SR15,SR15,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/4kjz-b882
27612,testate amoebae surface sample,,13528,South Rhody peatland,20355,SR16,SR16,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/99sy-rj39
27613,testate amoebae surface sample,,13528,South Rhody peatland,20356,SR17,SR17,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/f35c-z431
27614,testate amoebae surface sample,,13528,South Rhody peatland,20357,SR18,SR18,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.07692,46.56374],[-86.07348,46.56374],[-86.07348,46.56785],[-86.07692,46.56785],[-86.07692,46.56374]]]}",285,10.21233/945x-8y32
27292,testate amoebae surface sample,,13582,Minden Bog,20040,MINDENA,MINDENA,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/0km7-dg55
27293,testate amoebae surface sample,,13582,Minden Bog,20041,MINDENB,MINDENB,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/4778-fj09
27294,testate amoebae surface sample,,13582,Minden Bog,20042,MINDENC,MINDENC,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/xnz1-wf31
27295,testate amoebae surface sample,,13582,Minden Bog,20043,MINDEND,MINDEND,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/ynf5-gh59
27296,testate amoebae surface sample,,13582,Minden Bog,20044,MINDENE,MINDENE,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/cxfq-5617
27297,testate amoebae surface sample,,13582,Minden Bog,20045,MINDENF,MINDENF,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/7mmw-pj75
27298,testate amoebae surface sample,,13582,Minden Bog,20046,MINDENG,MINDENG,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/4kkm-5384
27299,testate amoebae surface sample,,13582,Minden Bog,20047,MINDENH,MINDENH,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/2a64-fq37
27300,testate amoebae surface sample,,13582,Minden Bog,20048,MINDENI,MINDENI,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/hzv9-2t51
27301,testate amoebae surface sample,,13582,Minden Bog,20049,MINDENJ,MINDENJ,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/nv3j-fy13
27302,testate amoebae surface sample,,13582,Minden Bog,20050,MINDENK,MINDENK,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/v08f-fc84
27303,testate amoebae surface sample,,13582,Minden Bog,20051,MINDENL,MINDENL,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/f914-kw46
27304,testate amoebae surface sample,,13582,Minden Bog,20052,MINDENM,MINDENM,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/7jm5-8e52
27305,testate amoebae surface sample,,13582,Minden Bog,20053,MINDENN,MINDENN,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/vcrb-9f07
27306,testate amoebae surface sample,,13582,Minden Bog,20054,MINDENO,MINDENO,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/x5wk-1k15
27307,testate amoebae surface sample,,13582,Minden Bog,20055,MI01,MI01,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/gte0-v121
27308,testate amoebae surface sample,,13582,Minden Bog,20056,MI02,MI02,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/tmtp-4745
27309,testate amoebae surface sample,,13582,Minden Bog,20057,MI03,MI03,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/cdrb-px64
27310,testate amoebae surface sample,,13582,Minden Bog,20058,MI04,MI04,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/se0m-qv93
27311,testate amoebae surface sample,,13582,Minden Bog,20059,MI05,MI05,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/5an9-kk71
27312,testate amoebae surface sample,,13582,Minden Bog,20060,MI06,MI06,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/3ysv-2f98
27313,testate amoebae surface sample,,13582,Minden Bog,20061,MI07,MI07,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/xa84-cf37
27314,testate amoebae surface sample,,13582,Minden Bog,20062,MI08,MI08,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/ezax-ja13
27315,testate amoebae surface sample,,13582,Minden Bog,20063,MI09,MI09,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/bw6m-wk13
27316,testate amoebae surface sample,,13582,Minden Bog,20064,MI10,MI10,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/n3cz-eh27
27317,testate amoebae surface sample,,13582,Minden Bog,20065,MI11,MI11,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/n8kh-0389
27318,testate amoebae surface sample,,13582,Minden Bog,20066,MI12,MI12,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/b822-m697
27319,testate amoebae surface sample,,13582,Minden Bog,20067,MI13,MI13,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/kv3p-n031
27320,testate amoebae surface sample,,13582,Minden Bog,20068,MI14,MI14,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/x9w8-j635
27321,testate amoebae surface sample,,13582,Minden Bog,20069,MI15,MI15,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/5vhr-jq16
27322,testate amoebae surface sample,,13582,Minden Bog,20070,MI16,MI16,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-82.91151,43.55306],[-82.81625,43.55306],[-82.81625,43.6544],[-82.91151,43.6544],[-82.91151,43.55306]]]}",239,10.21233/g9qc-wg86
